pkg_len,pkg_iat,pkt_dir
20,194,-1
1438,13694,-1
1429,29,-1
20,12,1
1440,41,-1
1423,9,-1
20,7,1
1294,32,-1
1436,16239,-1
20,35,1
1439,43,-1
20,9,1
1440,830,-1
1413,13,-1
20,9,1
1440,109,-1
1432,13,-1
1347,6,-1
1429,4,-1
1426,4,-1
1380,5,-1
1437,5,-1
1004,5,-1
20,320,1
566,1032,1
20,105,-1
563,3493,1
20,87,-1
1440,1027,-1
1184,20,-1
20,9,1
1440,21085,-1
1440,26,-1
20,11,1
1398,56,-1
1440,25,-1
1440,10,-1
1011,5,-1
1440,4,-1
1440,4,-1
1410,5,-1
1440,4,-1
902,4,-1
20,501,1
559,3539,1
20,100,-1
1440,1316,-1
1365,12,-1
20,7,1
1440,30,-1
1438,8,-1
20,6,1
891,24,-1
1431,6,-1
20,5,1
1440,35,-1
1372,7,-1
20,4,1
1440,1595,-1
331,53044,-1
20,39429,1
539,64531,1
20,200,-1
564,756,1
20,146,-1
565,46923,1
20,233,-1
574,201,1
20,145,-1
570,200,1
20,136,-1
565,2210,1
20,133,-1
570,132,1
20,131,-1
1030,60277,-1
20,45,1
1385,62419,-1
20,45,1
100,59,-1
20,22,1
956,64531,-1
35,89,1
1421,7,-1
20,7,1
1207,33,-1
1439,13789,-1
20,35,1
1440,50,-1
1440,11,-1
20,8,1
1435,25,-1
1440,9,-1
1428,6,-1
869,4,-1
20,313,1
561,2462,1
20,198,-1
1439,35532,-1
1435,39,-1
20,14,1
1439,39,-1
1440,9,-1
20,8,1
1065,36,-1
1440,12,-1
20,10,1
1436,41,-1
20,19,1
1197,53,-1
1440,8291,-1
20,35,1
1317,43,-1
1440,6276,-1
20,26,1
1439,47,-1
1406,14,-1
20,10,1
1440,36,-1
1068,10,-1
20,7,1
1383,1001,-1
1440,298,-1
20,21,1
1440,72,-1
1040,15,-1
20,11,1
1438,1788,-1
1440,18,-1
20,9,1
1337,39,-1
20,102,-1
565,419,1
20,134,-1
608,64531,-1
564,6142,1
20,264,-1
560,3884,1
20,160,-1
1205,432,1
20,230,1
20,143,-1
558,372,1
20,131,-1
482,63477,-1
20,39380,1
581,56699,-1
20,63,1
1480,16629,1
52,161,1
20,129,-1
1436,25645,-1
1373,23,-1
20,10,1
1358,28,-1
1440,34,-1
1437,6,-1
20,5,1
1440,22,-1
1440,5,-1
20,4,1
1015,18,-1
1437,4,-1
20,4,1
1440,24,-1
1437,7,-1
20,6,1
1440,18,-1
1440,5,-1
20,4,1
1149,13,-1
1387,6,-1
20,312,1
1440,145,-1
1440,8,-1
20,6,1
1440,30,-1
1234,8,-1
1391,5,-1
1436,24,-1
1440,5,-1
20,4,1
1440,18,-1
893,6,-1
20,5,1
568,1265,1
20,83,-1
550,15251,1
20,158,-1
1440,27001,-1
1440,32,-1
20,11,1
1049,42,-1
1439,8959,-1
20,21,1
1440,34,-1
1440,7,-1
20,5,1
1019,22,-1
1376,5,-1
20,4,1
1435,43488,-1
1416,46,-1
20,10,1
1437,39,-1
1104,10,-1
20,8,1
1439,52,-1
1439,9,-1
20,8,1
1438,32,-1
1435,11,-1
20,9,1
1430,39,-1
1368,12,-1
20,226,-1
20,259,1
1440,597,-1
1435,9,-1
20,6,1
1141,23,-1
1438,368,-1
20,11,1
1440,26,-1
1387,12,-1
20,7,1
1417,53,-1
1430,9,-1
20,8,1
1129,39,-1
1440,6,-1
20,6,1
1342,24,-1
1434,882,-1
20,13,1
1440,22,-1
1440,6,-1
20,6,1
1153,18,-1
1432,7,-1
1161,5,-1
536,221,1
20,100,-1
565,600,1
20,94,-1
564,2561,1
20,68,-1
565,5805,1
20,105,-1
565,4229,1
20,125,-1
1426,26,-1
20,15,1
1440,54,-1
1440,12,-1
20,9,1
1188,38,-1
1440,3445,-1
20,20,1
1438,44,-1
1431,13,-1
20,8,1
1439,33,-1
1023,10,-1
20,9,1
1358,46,-1
563,619,1
20,137,-1
1437,28506,-1
1439,47,-1
20,18,1
1439,45,-1
1136,13,-1
20,8,1
1434,26808,-1
1104,62,-1
1440,10,-1
20,6,1
1319,31,-1
1440,762,-1
20,13,1
1440,36,-1
1119,10,-1
20,10,1
1336,43,-1
1439,312,-1
20,13,1
1440,42,-1
1109,10,-1
20,9,1
1440,962,-1
1240,11,-1
20,9,1
1435,21134,-1
1440,36,-1
20,14,1
1439,50,-1
1433,11,-1
20,7,1
20,29,1
1438,72,-1
1440,16,-1
20,11,1
1020,37,-1
1437,11,-1
20,8,1
1440,40,-1
1052,11,-1
20,8,1
1440,33,-1
1440,9,-1
20,5,1
1440,24,-1
1190,8,-1
20,6,1
1291,20,-1
1440,6,-1
20,4,1
1440,15,-1
1061,5,-1
20,5,1
594,796,1
20,66,-1
1439,12,-1
20,8,1
994,26,-1
33,38551,1
1416,26066,-1
1440,79,-1
20,20,1
1440,42,-1
1429,10,-1
20,7,1
1422,27,-1
1438,8,-1
20,6,1
1434,26,-1
1440,9,-1
20,7,1
1431,31,-1
1440,8,-1
20,8,1
1420,25,-1
1440,10,-1
1325,7,-1
1432,5,-1
1132,5,-1
1440,63,-1
1440,10,-1
20,6,1
1183,26,-1
1437,15350,-1
20,46,1
1439,47,-1
1020,12,-1
20,10,1
1440,915,-1
1440,15,-1
20,9,1
1135,36,-1
1440,11,-1
20,8,1
1231,29,-1
1440,11608,-1
20,35,1
1440,42,-1
1440,11,-1
20,8,1
1426,32,-1
1055,9,-1
20,6,1
1425,71,-1
1439,8,-1
20,6,1
1440,16,-1
1394,5,-1
20,4,1
1440,212,-1
1440,5,-1
1128,2,-1
20,5,1
20,628,-1
1407,2567,-1
1440,85,-1
20,11,1
1343,31,-1
1438,304,-1
20,17,1
1440,34,-1
1072,9,-1
20,8,1
1440,31,-1
1436,8,-1
20,6,1
1440,19,-1
1331,76,-1
1440,13,-1
20,10,1
1440,54,-1
1135,14,-1
20,10,1
1440,37,-1
1110,10,-1
20,10,1
1440,6939,-1
1434,28,-1
20,15,1
1440,60,-1
1436,18,-1
20,13,1
1440,65,-1
1427,13,-1
20,10,1
1440,45,-1
1146,18,-1
20,29,1
1440,255,-1
1359,17,-1
20,14,1
1440,45,-1
1440,12,-1
20,7,1
1440,27,-1
1415,7,-1
20,5,1
1440,26,-1
1437,7,-1
20,6,1
1435,22,-1
1429,7,-1
20,6,1
1437,25,-1
847,7,-1
20,103,1
1390,578,-1
1440,427,-1
20,18,1
1440,32,-1
1440,8,-1
20,6,1
990,20,-1
578,350,1
32,69,-1
1423,17,-1
20,11,1
1440,44,-1
1033,12,-1
20,10,1
1317,57,-1
566,1031,1
20,159,-1
1439,27130,-1
1440,33,-1
20,11,1
1440,29,-1
1440,9,-1
20,7,1
1264,29,-1
1440,7,-1
20,6,1
1034,24,-1
1440,5,-1
20,6,1
1335,22,-1
1436,12168,-1
20,24,1
1440,31,-1
1427,9,-1
20,6,1
1440,25,-1
1161,8,-1
20,6,1
1440,20,-1
1440,9,-1
1088,5,-1
20,170,1
560,425,1
20,125,-1
560,2729,1
20,133,-1
1440,5938,-1
1437,14,-1
20,8,1
1440,32,-1
1440,6,-1
20,5,1
1440,18,-1
1434,5,-1
20,5,1
1440,20,-1
1237,6,-1
562,2449,1
20,130,-1
1436,46849,-1
1440,38,-1
20,9,1
1440,36,-1
1432,6,-1
20,5,1
1438,17,-1
940,4,-1
20,3,1
1440,10,-1
1439,3,-1
20,3,1
1440,12,-1
1146,3,-1
20,3,1
1440,18,-1
1417,4,-1
20,4,1
1375,18,-1
36,1054,1
1440,1401,-1
1400,16,-1
20,5,1
1329,23,-1
1440,2088,-1
20,13,1
1020,22,-1
1439,6,-1
20,5,1
1440,20,-1
1440,6,-1
20,5,1
1123,13,-1
1436,636,-1
20,8,1
1330,19,-1
1427,13308,-1
20,45,1
1437,32,-1
1280,6,-1
20,4,1
1438,13,-1
1436,4,-1
20,5,1
1429,11,-1
1433,6,-1
1440,20,-1
20,11,1
1440,39,-1
1440,10,-1
20,7,1
1399,27,-1
1437,8,-1
20,8,1
1438,42,-1
983,12,-1
20,7,1
1440,864,-1
1440,12,-1
20,7,1
1027,27,-1
1422,8,-1
20,6,1
1440,204,-1
1440,10,-1
20,8,1
1218,25,-1
1440,669,-1
20,18,1
1440,35,-1
1326,28,-1
20,23,1
1424,32466,-1
1440,59,-1
20,17,1
1440,46,-1
926,12,-1
20,8,1
1436,19634,-1
1427,39,-1
20,13,1
1440,41,-1
1428,10,-1
20,7,1
1198,30,-1
1440,1482,-1
20,18,1
1254,34,-1
1439,5092,-1
20,29,1
1435,42,-1
1431,11,-1
20,9,1
1358,38,-1
20,105,-1
565,4560,1
20,121,-1
1429,31455,-1
1436,62,-1
20,20,1
1430,76,-1
1440,22,-1
20,14,1
1165,45,-1
1440,1562,-1
20,27,1
1422,49,-1
1440,13,-1
20,10,1
1117,45,-1
1439,185,-1
20,18,1
1431,48,-1
1429,15,-1
20,10,1
1437,48,-1
1285,10,-1
20,10,1
20,200,-1
561,5618,1
20,192,-1
1431,30669,-1
1439,51,-1
20,19,1
1425,63,-1
1420,11,-1
20,11,1
1425,35,-1
1435,9,-1
20,11,1
1396,28,-1
1418,10,-1
20,8,1
1440,122,-1
1440,10,-1
20,9,1
930,25,-1
1440,749,-1
20,12,1
1435,25,-1
1407,10,-1
20,7,1
1428,11582,-1
1440,33,-1
20,16,1
1373,39,-1
1436,10,-1
20,7,1
1440,38,-1
1440,9,-1
20,7,1
1438,28,-1
971,8,-1
20,5,1
1440,31,-1
1426,7,-1
20,5,1
1440,91,-1
1440,9,-1
20,9,1
1440,43,-1
1045,9,-1
20,9,1
1440,542,-1
1440,9,-1
20,7,1
1243,18,-1
20,11,1
1440,84,-1
1435,14,-1
20,11,1
1340,35,-1
560,727,1
20,132,-1
1437,51957,-1
1431,44,-1
20,22,1
1436,59,-1
1440,16,-1
20,10,1
1371,47,-1
1439,13,-1
20,9,1
957,58,-1
1440,14,-1
20,11,1
1397,51,-1
1440,14,-1
20,9,1
1117,52,-1
20,256,-1
1440,2131,-1
1440,19,-1
20,11,1
1439,36,-1
1434,9,-1
20,6,1
1440,35,-1
1434,9,-1
20,9,1
1440,32,-1
1168,10,-1
20,7,1
1440,28,-1
1434,10,-1
20,9,1
1440,37,-1
1440,9,-1
20,9,1
1170,32,-1
1384,11,-1
20,8,1
581,1694,1
20,138,-1
1431,12,-1
1050,9,-1
20,272,1
567,2891,1
20,206,-1
1393,2386,-1
1440,187,-1
20,19,1
1433,41,-1
1438,12,-1
20,13,1
1440,40,-1
1156,9,-1
20,10,1
1439,1185,-1
1431,13,-1
20,9,1
1281,37,-1
1432,17313,-1
20,41,1
1420,44,-1
1415,9,-1
20,7,1
1436,44,-1
1314,16,-1
20,100,1
570,2535,1
20,161,-1
568,696,1
20,121,-1
1435,64531,-1
1440,54,-1
20,16,1
1440,50,-1
1439,12,-1
20,12,1
1440,37,-1
963,9,-1
20,11,1
972,58,-1
1440,12,-1
20,9,1
1440,35,-1
1440,11,-1
20,11,1
1433,32,-1
1424,10,-1
20,11,1
1437,27,-1
1440,6,-1
20,6,1
100,39,-1
1439,10062,-1
20,43,1
1437,46,-1
1393,9,-1
20,7,1
1420,35,-1
1420,11,-1
20,9,1
1307,42,-1
1383,499,-1
20,16,1
567,976,1
20,118,-1
558,18158,1
20,162,-1
1370,44740,-1
1343,4829,-1
20,37,1
576,2435,1
20,162,-1
20,93,-1
1439,13083,-1
1362,26,-1
20,13,1
1294,64,-1
1438,630,-1
20,16,1
1440,28,-1
1422,8,-1
20,9,1
1018,26,-1
20,41937,1
1256,8137,-1
1436,558,-1
20,26,1
1440,36,-1
1405,7,-1
20,7,1
1430,28,-1
1424,8,-1
20,7,1
1430,24,-1
1400,6,-1
20,7,1
1440,10,-1
20,8,1
1440,36,-1
1440,8,-1
20,6,1
1440,23,-1
1440,7,-1
20,5,1
1083,18,-1
1440,6,-1
20,4,1
966,23,-1
1433,10,-1
20,9,1
1440,27,-1
1439,7,-1
20,8,-1
1440,17,-1
1440,6,-1
1049,3,-1
1440,3,-1
1097,3,-1
1379,2,-1
56,172,1
1440,46,-1
1440,9,-1
20,7,1
1440,42,-1
1120,11,-1
915,7,-1
1440,8,-1
1440,6,-1
1053,5,-1
20,28,1
40,2382,-1
555,14175,1
20,144,-1
1435,44704,-1
1438,50,-1
20,20,1
1430,52,-1
1437,16,-1
20,11,1
1440,37,-1
1432,8,-1
20,7,1
1440,28,-1
1434,8,-1
1440,52,-1
1289,19,-1
20,11,1
1438,69,-1
1435,14,-1
20,10,1
1392,46,-1
1437,48,-1
20,14,1
1262,41,-1
1352,10,-1
20,6,1
1361,1075,-1
20,283,1
545,797,1
20,326,-1
555,460,1
20,162,-1
1435,18,-1
1432,3,-1
20,3,1
1430,9,-1
1436,3,-1
20,2,1
1175,11,-1
60,1558,-1
563,367,1
20,126,-1
1438,10047,-1
1440,25,-1
20,13,1
1051,40,-1
1387,708,-1
20,20,1
559,807,1
20,161,-1
1426,45392,-1
1434,57,-1
20,19,1
1208,46,-1
1434,568,-1
20,35,1
1432,48,-1
1429,10,-1
20,12,1
1152,44,-1
1440,725,-1
20,22,1
1108,11,-1
1192,5,-1
20,313,1
565,2217,1
20,190,-1
562,2241,1
20,154,-1
1438,25799,-1
1436,29,-1
20,8,1
1440,21,-1
1440,5,-1
20,4,1
1430,18,-1
1437,6,-1
20,5,1
1440,19,-1
1429,4,-1
20,4,1
1440,22,-1
1440,5,-1
20,4,1
1440,24,-1
719,6,-1
1440,31,-1
1418,12,-1
20,9,1
1349,50,-1
1436,236,-1
20,19,1
1440,65,-1
1439,10,-1
1402,5,-1
1440,5,-1
1440,5,-1
985,4,-1
1440,4,-1
1440,4,-1
1056,4,-1
20,344,1
557,3348,1
20,91,-1
1440,1787,-1
1437,11,-1
20,7,1
1428,30,-1
1440,7,-1
20,5,1
20,122,-1
1440,2879,-1
1440,22,-1
20,12,1
1440,50,-1
1190,12,-1
20,7,1
1203,37,-1
563,867,1
20,155,-1
1438,40473,-1
1439,38,-1
20,18,1
1440,49,-1
1440,13,-1
20,9,1
1433,34,-1
1440,10,-1
20,6,1
982,25,-1
1440,8,-1
20,7,1
1436,29,-1
1411,11,-1
20,11,1
1320,37,-1
1434,16964,-1
20,46,1
1326,41,-1
1440,1085,-1
20,20,1
1433,31,-1
1403,8,-1
20,6,1
1432,37,-1
1431,15,-1
20,8,1
1432,34,-1
1437,8,-1
20,6,1
1434,26,-1
1440,8,-1
20,5,1
857,21,-1
1440,6,-1
20,5,1
1295,25,-1
1440,799,-1
20,29,-1
568,2205,1
20,201,-1
567,64531,-1
34,40259,1
525,64531,-1
20,38,1
567,4947,1
20,213,-1
563,163,1
20,169,-1
567,64531,-1
20,41725,1
885,64531,-1
20,53,1
582,64531,-1
20,41476,1
566,64531,-1
20,59,1
1470,12843,1
178,180,1
30,192,-1
516,64531,-1
85,49741,-1
20,22,1
1440,46,-1
1440,12,-1
20,8,1
1137,30,-1
1440,8986,-1
20,25,1
1440,37,-1
1434,11,-1
20,7,1
1099,29,-1
1440,11,-1
20,7,1
1393,32,-1
1438,9,-1
20,9,1
1440,58,-1
1352,12,-1
20,8,1
1440,1051,-1
1440,13,-1
20,9,1
1176,28,-1
1440,10,-1
1421,3,-1
1433,2,-1
1440,3,-1
1193,4,-1
1421,2,-1
1427,3,-1
1419,3,-1
1420,3,-1
1426,5,-1
1434,5,-1
1331,4,-1
20,173,1
20,94,-1
542,407,1
20,160,-1
562,2132,1
20,126,-1
560,4304,1
20,102,-1
1392,63516,-1
1433,460,-1
20,40,1
825,49,-1
1430,22199,-1
442,95,1
20,126,-1
1440,437,-1
1440,13,-1
20,9,1
1440,35,-1
1402,14,-1
20,10,1
1440,236,-1
1440,17,-1
20,11,1
878,39,-1
1372,10,-1
1440,430,-1
1269,17,-1
1433,7,-1
1440,6,-1
952,6,-1
1437,217,-1
1440,21,-1
1225,8,-1
1347,6,-1
20,364,1
542,1473,1
1432,9,-1
20,8,1
1440,43,-1
1440,10,-1
20,6,1
1203,33,-1
1440,7,-1
20,6,1
1440,24,-1
915,8,-1
20,6,1
565,1575,1
20,117,-1
1436,48500,-1
1439,59,-1
20,22,1
1439,49,-1
1440,12,-1
20,8,1
1392,33,-1
1436,9,-1
20,7,1
1439,30,-1
1440,10,-1
1440,143,-1
1436,5,-1
20,4,1
1176,16,-1
1436,4,-1
20,3,1
1440,21,-1
1433,3,-1
20,3,1
1438,10,-1
1424,2,-1
20,2,1
1438,11,-1
1436,2,-1
20,2,1
1429,9,-1
1439,4,-1
20,3,1
1438,14,-1
1217,5,-1
1421,5,-1
1425,3,-1
1357,3,-1
1382,3,-1
1437,9,-1
20,9,1
1440,43,-1
939,10,-1
20,9,1
1440,69,-1
1440,11,-1
20,8,1
1436,33,-1
1439,17,-1
20,9,1
1440,44,-1
1440,9,-1
1105,6,-1
1406,6,-1
1434,5,-1
1440,5,-1
1287,5,-1
1289,4,-1
20,245,1
572,3815,1
20,133,-1
571,1615,1
20,74,-1
20,13,1
1419,43,-1
1372,11,-1
20,8,1
566,988,1
20,93,-1
1431,32838,-1
1422,38,-1
20,14,1
1133,56,-1
1440,1812,-1
20,20,1
1440,40,-1
1179,11,-1
20,9,1
1435,43,-1
1440,9,-1
20,6,1
1119,27,-1
1439,465,-1
20,13,1
1435,47,-1
1440,8,-1
20,7,1
20,8,1
1440,30,-1
797,5,-1
20,4,1
568,1831,1
20,122,-1
1440,5515,-1
1440,15,-1
20,7,1
1440,21,-1
1440,6,-1
20,4,1
1440,16,-1
1438,3,-1
20,3,1
1440,18,-1
1440,4,-1
20,4,1
1440,19,-1
1397,6,-1
20,5,1
1440,17,-1
1421,5,-1
20,6,1
20,15,1
1438,57,-1
1440,13,-1
20,10,1
1436,40,-1
1437,12,-1
20,9,1
1440,30,-1
1049,10,-1
20,8,1
1440,27,-1
1055,8,-1
20,6,1
581,1428,1
20,101,-1
1440,9177,-1
1440,19,-1
20,10,1
1440,27,-1
1440,9,-1
20,7,1
1440,23,-1
1109,10,-1
20,9,1
554,615,1
20,87,-1
560,1904,1
20,159,-1
1435,22272,-1
1440,31,-1
20,5,1
1396,7,-1
1437,2,-1
20,2,1
1102,5,-1
1390,1,-1
20,2,1
1440,181,-1
1440,6,-1
20,3,1
1009,13,-1
1392,257,-1
20,10,1
1440,18883,-1
1260,15,-1
20,8,1
1432,15843,-1
1402,32,-1
1440,76,-1
1433,8,-1
20,6,1
1440,27,-1
1071,7,-1
20,7,1
1440,29,-1
1439,9,-1
20,8,1
1309,28,-1
20,542,1
497,26181,-1
20,114,1
562,4988,1
20,202,-1
1438,45159,-1
1433,38,-1
20,12,1
1436,38,-1
1440,9,-1
20,8,1
1043,35,-1
1440,8,-1
20,8,1
1300,26,-1
1440,495,-1
20,18,1
1308,36,-1
1434,12881,-1
20,34,1
1440,44,-1
1367,10,-1
20,9,1
1440,133,-1
1321,10,-1
20,7,1
564,775,1
20,62,-1
1440,384,-1
1418,13,-1
20,8,1
1355,25,-1
744,600,1
20,193,-1
1334,14,-1
20,32087,-1
1413,9571,-1
20,38,1
1265,73,-1
1435,21246,-1
20,37,1
1439,52,-1
1412,17,-1
20,13,1
1440,48,-1
1293,11,-1
20,10,1
1363,1880,-1
1440,635,-1
20,23,1
1103,51,-1
566,405,1
20,82,-1
1440,16560,-1
1440,31,-1
20,14,1
1123,59,-1
1440,440,-1
20,20,1
1439,30,-1
1290,11,-1
20,9,1
222,51616,-1
557,50751,1
20,172,-1
573,59349,1
20,129,-1
563,64531,-1
20,77,1
569,337,1
20,155,-1
566,64531,-1
31,40108,1
496,64531,-1
20,78,1
568,269,1
20,150,-1
548,64531,-1
20,40510,1
431,64531,-1
558,49888,1
20,262,-1
1096,64531,-1
20,66,1
571,642,1
20,203,-1
20,151,-1
602,484,1
20,129,-1
20,136,1
566,295,1
20,162,-1
569,436,1
20,156,-1
574,300,1
139,177,1
20,299,-1
575,205,1
20,144,-1
564,373,1
20,92,-1
566,626,1
20,159,-1
574,278,1
20,124,-1
605,318,1
20,101,1
577,81,-1
1436,601,-1
20,18,1
20,20,1
1435,63,-1
1426,13,-1
20,8,1
1440,46,-1
980,13,-1
20,9,1
1440,8415,-1
1316,15,-1
20,12,1
562,3726,1
20,378,-1
1440,8707,-1
1437,30,-1
20,13,1
1304,50,-1
1436,22882,-1
20,41,1
1440,48,-1
1214,11,-1
20,8,1
1432,35,-1
1440,8,-1
20,7,1
20,6,1
1433,40347,-1
1368,44,-1
20,15,1
1440,40,-1
1239,12,-1
20,7,1
566,797,1
20,59,-1
1437,27548,-1
1440,36,-1
20,14,1
1111,52,-1
1431,25381,-1
20,61,1
1440,57,-1
1163,12,-1
20,9,1
1436,17175,-1
1440,42,-1
20,17,1
1440,54,-1
1073,15,-1
20,8,1
1440,32,-1
1150,10,-1
20,8,1
1440,38,-1
1430,11,-1
20,8,1
1195,34,-1
20,649,1
1440,1635,-1
1434,15,-1
20,13,1
1436,35,-1
1434,12,-1
20,11,1
1440,34,-1
1225,9,-1
20,7,1
568,1006,1
20,48,-1
567,7201,1
20,22,-1
561,5929,1
20,181,-1
1392,37092,-1
562,369,1
20,83,-1
1432,23818,-1
1440,45,-1
20,16,1
1440,57,-1
1027,14,-1
20,11,1
1436,39598,-1
1440,45,-1
20,17,1
1397,51,-1
1440,12,-1
20,9,1
1078,38,-1
1440,341,-1
20,22,1
1427,55,-1
1440,14,-1
20,10,1
1012,43,-1
1402,405,-1
20,15,1
1433,613,-1
20,42,1
1312,40,-1
1331,268,-1
20,18,1
1430,16273,1
89,257,1
20,122,-1
1438,3726,-1
1306,14,-1
20,9,1
562,542,1
20,123,-1
560,970,1
20,141,-1
1358,10915,1
20,144,-1
167,89,1
20,129,-1
1440,5689,-1
20,27,1
1433,42,-1
20,11,1
1432,29,-1
20,10,1
20,21,1
1440,67,-1
1388,15,-1
20,10,1
1433,47,-1
1430,10,-1
20,7,1
1431,38,-1
1440,12,-1
20,7,1
1433,24,-1
902,9,-1
20,295,1
566,943,1
20,135,-1
1436,1103,-1
20,15,1
1440,19,-1
1440,6,-1
20,6,1
1440,23,-1
1440,4,-1
931,3,-1
1411,2,-1
1405,2,-1
1423,4,-1
1347,4,-1
32,365,1
1435,416,-1
1438,10,-1
1439,6,-1
1427,4,-1
1371,4,-1
1440,4,-1
1112,3,-1
1440,5,-1
1437,5,-1
1439,5,-1
1424,4,-1
1218,4,-1
1440,4,-1
1429,5,-1
1439,5,-1
498,6,-1
33,451,1
556,2351,1
20,148,-1
479,1109,1
1158,33,-1
1440,4085,-1
20,26,1
1261,45,-1
1440,324,-1
20,14,1
1440,33,-1
1386,8,-1
20,7,1
1427,30,-1
1139,7,-1
20,5,1
1440,2084,-1
1438,16,-1
20,10,1
1440,59,-1
928,9,-1
20,5,1
1440,366,-1
1356,9,-1
20,5,1
1430,922,-1
1432,22,-1
1371,5,-1
1292,142,-1
20,839,1
1437,1356,-1
1430,33,-1
20,15,1
1073,47,-1
565,1451,1
20,173,-1
1440,11435,-1
1433,26,-1
20,14,1
1426,51,-1
1437,16,-1
20,10,1
1149,36,-1
1435,16333,-1
20,32,1
1321,42,-1
1350,6968,-1
20,28,1
564,8276,1
20,175,-1
1437,6405,-1
1389,23,-1
1437,17,-1
20,10,1
1440,36,-1
1437,9,-1
20,7,1
1434,47,-1
1438,10,-1
20,8,1
1440,31,-1
1440,8,-1
20,7,1
1440,25,-1
1438,8,-1
20,6,1
1440,24,-1
1440,7,-1
1440,4,-1
1077,4,-1
1150,4,-1
1433,3,-1
1420,4,-1
1210,4,-1
20,317,1
579,1543,1
556,745,1
20,88,-1
1396,1570,1
20,186,1
20,105,-1
457,91,1
20,120,-1
559,139,1
20,131,-1
1440,7297,-1
1436,11,-1
20,8,1
1400,21,-1
1431,6,-1
20,5,1
1424,21,-1
1251,6,-1
20,6,1
1439,404,-1
1342,17,-1
20,9,1
1440,919,-1
1435,12,-1
20,9,1
20,10,1
1311,31,-1
567,732,1
20,75,-1
1440,8348,-1
1431,17,-1
20,9,1
1440,30,-1
1440,8,-1
20,5,1
1229,26,-1
1440,7,-1
20,6,1
1440,24,-1
1096,7,-1
20,8,1
1440,26,-1
1098,7,-1
20,5,1
567,765,1
20,40,-1
1440,5763,-1
1440,21,-1
20,8,1
1440,8,-1
20,9,1
974,37,-1
1438,10,-1
20,7,1
1440,28,-1
1440,10,-1
20,7,1
1126,30,-1
1440,10,-1
20,8,1
1438,35,-1
992,12,-1
20,12,1
1440,37,-1
1440,10,-1
20,8,1
1440,32,-1
1440,9,-1
1290,6,-1
1254,7,-1
1438,7,-1
1414,4,-1
1437,6,-1
1276,20,-1
523,1667,1
20,192,-1
1439,126,-1
1434,7,-1
20,6,1
1409,34,-1
1433,8,-1
1416,6,-1
1331,5,-1
20,209,1
563,907,1
20,94,-1
1440,2157,-1
1432,10,-1
20,6,1
1440,26,-1
1439,7,-1
20,6,1
1351,21,-1
1439,7,-1
20,5,1
1433,19,-1
1398,6,-1
20,3,1
1434,29590,-1
1428,45,-1
20,18,1
1396,60,-1
1431,12,-1
20,9,1
1439,32,-1
1002,15,-1
20,11,1
564,3775,1
20,40,-1
1432,60072,-1
1428,59,-1
20,20,1
1440,51,-1
1433,10,-1
20,8,1
1395,35,-1
1440,11,-1
20,8,1
1429,29,-1
1440,9,-1
20,8,1
568,325,1
20,126,-1
1428,6087,-1
1440,44,-1
20,12,1
1431,38,-1
1440,10,-1
20,6,1
1440,29,-1
934,10,-1
20,9,1
1440,11013,-1
1414,22,-1
20,11,1
1440,45,-1
1428,10,-1
20,8,1
1440,34,-1
1440,8,-1
20,7,1
1440,32,-1
1438,8,-1
1392,4,-1
842,4,-1
1436,36,-1
1428,8,-1
20,6,1
1425,29,-1
978,10,-1
20,6,1
1435,1983,-1
1354,12,-1
20,8,1
1436,459,-1
1420,9,-1
1215,2,-1
1270,175,1
20,122,-1
556,433,1
20,127,-1
1440,8019,-1
1426,21,-1
20,9,1
1285,32,-1
563,553,1
20,93,-1
1375,20162,-1
1423,824,-1
20,13,1
561,7428,1
20,78,-1
1439,62315,-1
1311,49,-1
20,19,1
1432,55,-1
1440,20,-1
20,12,1
1440,43,-1
1039,11,-1
20,7,1
1440,27,-1
1437,8,-1
20,8,1
947,33,-1
1394,528,-1
20,19,1
1440,2065,-1
1440,21,-1
20,9,1
982,40,-1
574,644,1
20,200,-1
20,29,1
1427,48,-1
1330,12,-1
20,7,1
1440,937,-1
1436,11,-1
20,7,1
1161,30,-1
631,38704,-1
20,59,1
567,1697,1
20,191,-1
570,1922,1
20,58,-1
566,279,1
20,97,-1
1440,7846,-1
1440,20,-1
20,8,1
1438,36,-1
1440,6,-1
20,5,1
953,19,-1
1440,7,-1
20,11,1
565,2188,1
20,132,-1
1439,29217,-1
1440,37,-1
20,12,1
1430,36,-1
1440,11,-1
20,8,1
968,34,-1
1440,9,-1
20,7,1
1438,23,-1
1435,7,-1
20,6,1
1440,26,-1
1440,7,-1
20,5,1
1260,18,-1
1440,28191,-1
20,41,1
1440,39,-1
1240,8,-1
20,6,1
20,33254,1
1435,11321,-1
1440,31,-1
20,9,1
1421,28,-1
1422,7,-1
20,7,1
1172,40,-1
1436,465,-1
20,15,1
1436,37,-1
1440,12,-1
20,6,1
1095,23,-1
1437,466,-1
20,12,1
1160,25,-1
1437,8,-1
20,8,1
1431,30,-1
1424,16,-1
20,8,1
1359,52,-1
1440,377,-1
1339,15,-1
1436,6,-1
20,5,1
1440,27,-1
1062,6,-1
20,8,1
1440,47,-1
1440,8,-1
20,7,1
1439,26,-1
1103,6,-1
20,6,1
1440,27,-1
1439,7,-1
20,5,1
1440,41,-1
1440,11,-1
20,7,1
1107,29,-1
1423,7,-1
20,5,1
1439,228,-1
